Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:59.1075,69.6528444611097,-4.60436500561191,-13.5422500165056,-0.031811419994504,64.3386231347702
00:00:59.1190,69.6528688169111,-4.5515684480814,-13.3869660237688,-0.0316815975177384,64.3257393384435
00:00:59.1305,69.6528929139699,-4.50520647683199,-13.2506072848,-0.0315674984150829,64.3129040987767
00:00:59.1420,69.6529168035835,-4.47256543938938,-13.1546042334982,-0.0314869734800788,64.3001078452182
00:00:59.1567,69.6529473313635,-4.454617267317,-13.1018154921088,-0.031442246391981,64.2836983536616
00:00:59.1715,69.6529778137503,-4.46006936265931,-13.117851066645,-0.0314548412774204,64.2672977390814
00:00:59.1862,69.653008377712,-4.48051990147047,-13.1779997102073,-0.0315042088427314,64.2508822677207
00:00:59.2010,69.6530390904616,-4.50574692285165,-13.2521968319166,-0.0315653176443942,64.2344393623418
00:00:59.2158,69.6530699569163,-4.52707442335519,-13.3149247745741,-0.0316168986149807,64.2179680884901
00:00:59.2337,69.6531076744928,-4.54077192096028,-13.3552115322361,-0.0316496378379923,64.1978897877451
00:00:59.2573,69.653157076813,-4.53950312161413,-13.3514797694533,-0.031645406310382,64.1716129166269
00:00:59.2808,69.6532064095762,-4.52597125499874,-13.311680161761,-0.031611065786061,64.1453500055083
00:00:59.3043,69.6532556090521,-4.51230537211217,-13.2714863885652,-0.0315763765482847,64.1191129951012
00:00:59.3278,69.6533047089368,-4.50619627096948,-13.2535184440279,-0.0315602379629655,64.0928955802596
00:00:59.3576,69.6533668104162,-4.50922799492404,-13.2624352791884,-0.0315662696840011,64.0597310089446
00:00:59.3873,69.65342897303,-4.51678111697891,-13.2846503440556,-0.0315834419183079,64.0265564491614
00:00:59.4171,69.6534912081525,-4.52143964332136,-13.2983518921217,-0.0315935183425218,63.9933697485687
00:00:59.4552,69.6535710492864,-4.52052840141532,-13.2956717688686,-0.031589512716301,63.9508059289955
00:00:59.5000,69.6536646420412,-4.51639652935078,-13.2835192039729,-0.0315772811651424,63.900899214935
00:00:59.5024,69.6536698409076,-4.51796813442182,-13.2881415718289,-0.0315810420191864,63.8981269307865
00:00:59.5049,69.6536750437182,-4.5232875457244,-13.3037868991894,-0.0315940427989774,63.8953539146938
00:00:59.5074,69.6536802551546,-4.53299890420079,-13.3323497182376,-0.0316178731401994,63.8925792862406
00:00:59.5099,69.6536854800736,-4.54685047651506,-13.373089636809,-0.0316519144429643,63.889802131808
00:00:59.5138,69.6536936488309,-4.57516360855585,-13.456363554576,-0.0317215608246379,63.8854734724553
00:00:59.5223,69.6537118951946,-4.65700191981696,-13.6970644700499,-0.0319230536476779,63.8758812183858
00:00:59.5308,69.6537304930193,-4.75472546358513,-13.9844866576033,-0.0321638422395019,63.866222926442
00:00:59.5394,69.6537494736251,-4.85399574403901,-14.276458070703,-0.0324085734338749,63.8564926687157
00:00:59.5479,69.6537688218263,-4.94315505295841,-14.5386913322306,-0.0326284635796386,63.8466932698641
00:00:59.5564,69.6537884836389,-5.01406533616334,-14.7472509887157,-0.0328033842570278,63.8368348666897
00:00:59.5674,69.6538140813588,-5.07170877716472,-14.9167905210727,-0.0329455529055573,63.8240999801307
00:00:59.5817,69.653847695153,-5.09231863780881,-14.9774077582612,-0.0329961918351416,63.8074528051109
00:00:59.5933,69.6538750024762,-5.07120615161775,-14.9153122106405,-0.0329437610020236,63.793933425096
00:00:59.6049,69.6539021479139,-5.02908981706483,-14.791440638426,-0.032839377696661,63.7804446780482
00:00:59.6165,69.6539290527084,-4.97927522706631,-14.6449271384303,-0.0327159250585903,63.7670014283821
00:00:59.6282,69.6539557051663,-4.93333390345212,-14.5098055983886,-0.0326020146253777,63.7536058954657
00:00:59.6398,69.6539821455396,-4.89924123117934,-14.4095330328804,-0.0325173763420496,63.7402504991799
00:00:59.6547,69.6540159365397,-4.87809135415116,-14.3473275122093,-0.0324646338512143,63.7231242537538
00:00:59.6742,69.6540599481647,-4.88290318993444,-14.3614799703954,-0.032475985912301,63.7007976762325
00:00:59.6936,69.6541040854681,-4.90920578408458,-14.4388405414252,-0.0325405597833866,63.6784477368413
00:00:59.7131,69.6541484528288,-4.93812022636054,-14.5238830187075,-0.0326116573340924,63.6560547015132
00:00:59.7326,69.6541930196786,-4.9560655316575,-14.5766633284044,-0.032655633031894,63.6336243165659
00:00:59.7520,69.6542376777302,-4.95874045344341,-14.5845307454218,-0.0326617925412915,63.6111770259045
00:00:59.7789,69.6542992619133,-4.94660659441651,-14.5488429247544,-0.0326310602321776,63.580203588576
00:00:59.8058,69.6543606933435,-4.93087973914574,-14.5025874680757,-0.0325913936000077,63.5492596729067
00:00:59.8326,69.6544219947849,-4.92321410571092,-14.4800414873851,-0.0325717102608887,63.5183409809927
00:00:59.8595,69.6544832627991,-4.9253969902799,-14.4864617361174,-0.032576477620468,63.4874292345859
00:00:59.8961,69.654566874122,-4.9334409768399,-14.5101205201174,-0.0325955959544365,63.4452702367539
00:00:59.9328,69.6546505707826,-4.93776917995804,-14.5228505292884,-0.0326055170116551,63.4030961629058
00:00:59.9694,69.6547342832877,-4.93582256037433,-14.5171251775716,-0.0325998531850086,63.3609201642519
00:01:00.0000,69.6548040912425,-4.93221140731345,-14.5065041391572,-0.0325901879135166,63.3257406456866
00:01:00.0028,69.65481055292,-4.9341553035244,-14.5122214809541,-0.0325949666158021,63.3224842360725
00:01:00.0056,69.6548170202042,-4.94060661564585,-14.5311959283701,-0.0326109714076171,63.3192267674218
00:01:00.0084,69.6548234992879,-4.95218405014644,-14.5652472063131,-0.0326397455040233,63.3159670631257
00:01:00.0113,69.6548299964949,-4.9684525244226,-14.6130956600665,-0.032680208115356,63.3127039213528
00:01:00.0159,69.6548407267673,-5.00313519005358,-14.7151035001576,-0.0327665150484187,63.3073322127619
00:01:00.0251,69.6548622364817,-5.08989968733796,-14.9702931980528,-0.0329825563533038,63.2966462505407
00:01:00.0343,69.6548841361203,-5.1883880593937,-15.2599648805697,-0.033227943176639,63.285886199367
00:01:00.0435,69.6549064406555,-5.28332782280466,-15.5391994788372,-0.0334646188005267,63.2750491726276
00:01:00.0527,69.6549291124789,-5.36306552758965,-15.7737221399696,-0.0336634983520774,63.2641422855076
00:01:00.0619,69.6549520740194,-5.42039983526432,-15.9423524566598,-0.0338065695841581,63.2531802668777
00:01:00.0746,69.6549838849579,-5.45874907999633,-16.0551443529304,-0.0339023275453158,63.2380704896667
00:01:00.0872,69.6550158009265,-5.45543213540759,-16.0453886335517,-0.0338940904457776,63.2229407012577
00:01:00.0999,69.6550476182787,-5.42215346748148,-15.9475101984749,-0.0338110168576267,63.2078296848284
00:01:00.1125,69.6550792071017,-5.37410766962646,-15.8061990283131,-0.0336910230933625,63.1927621987453
00:01:00.1251,69.6551105220772,-5.32585493044201,-15.6642792071824,-0.0335704690416114,63.1777468939605
00:01:00.1378,69.6551415908613,-5.28823095266415,-15.5536204490122,-0.03347642931992,63.162778517608
00:01:00.1504,69.6551724889132,-5.26686712613418,-15.4907856651005,-0.0334229903492143,63.1478427022645
00:01:00.1691,69.6552180482472,-5.26376013804849,-15.4816474648485,-0.033415139825628,63.1257923412467
00:01:00.1878,69.6552636701965,-5.28349093503473,-15.5396792206904,-0.0334644054262033,63.1037300818003
00:01:00.2065,69.6553094771076,-5.31013573926578,-15.6180462919582,-0.0335310125969513,63.0816325684976
00:01:00.2251,69.6553554749633,-5.33031969513295,-15.6774108680381,-0.0335815042042574,63.0594986337651
00:01:00.2438,69.6554015879603,-5.33767534759483,-15.6990451399848,-0.0335999164152398,63.0373427262353
00:01:00.2704,69.6554672653535,-5.33040197688674,-15.6776528731963,-0.0335817034488681,63.005785010916
00:01:00.2970,69.6555328217404,-5.31523511339804,-15.6330444511707,-0.0335436973522997,62.9742504272223
00:01:00.3236,69.655598238219,-5.30488192019416,-15.602593882924,-0.0335177349777407,62.9427425967978
00:01:00.3502,69.6556635897781,-5.30392583183365,-15.5997818583343,-0.0335153336290648,62.911247183655
00:01:00.3924,69.6557672841857,-5.3109337980692,-15.620393523733,-0.0335329456959304,62.8612899655361
00:01:00.4346,69.6558710675736,-5.31590762924037,-15.6350224389423,-0.0335455002514838,62.8113156362796
00:01:00.4768,69.6559748700384,-5.3139843259922,-15.629365664683,-0.033540753514105,62.7613375480488
00:01:00.5000,69.6560317718166,-5.3110119087603,-15.6206232610597,-0.0335333326197521,62.7339355275983
00:01:00.5031,69.656039491126,-5.31324040782014,-15.6271776700592,-0.0335389485152007,62.7302182236063
00:01:00.5062,69.6560472175634,-5.32055095606727,-15.6486792825508,-0.0335573547797586,62.7264995502205
00:01:00.5094,69.6560549587103,-5.33349956107149,-15.6867634149161,-0.0335899537525726,62.7227780517664
00:01:00.5125,69.6560627221724,-5.35147708681617,-15.7396384906358,-0.0336352159675452,62.7190522675644
00:01:00.5180,69.6560762964796,-5.39160842607235,-15.8576718413893,-0.0337362717078567,62.7125593187782
00:01:00.5279,69.6561012728118,-5.48099540683545,-16.1205747259866,-0.0339614458636179,62.7006988569007
00:01:00.5378,69.6561266703739,-5.57775917873729,-16.4051740551097,-0.0342053415570164,62.6887574236336
00:01:00.5477,69.6561524847476,-5.66594416273387,-16.6645416550996,-0.0344277642887382,62.6767358222078
00:01:00.5576,69.6561786537914,-5.73430879097798,-16.8656140911117,-0.0346003432154807,62.6646459566736
00:01:00.5696,69.6562105554462,-5.78262116878823,-17.0077093199654,-0.0347224973807069,62.6499926543555
00:01:00.5855,69.6562530168942,-5.79253965374053,-17.036881334531,-0.0347479623416116,62.6305416342808
00:01:00.5985,69.6562878151783,-5.76462411030732,-16.9547767950215,-0.034677877682868,62.6145913687142
00:01:00.6115,69.6563224055504,-5.71997477097317,-16.8234552087446,-0.0345655233404433,62.5986809713964
00:01:00.6245,69.656356729323,-5.67343384983025,-16.6865701465596,-0.0344483481421644,62.5828217582874
00:01:00.6375,69.6563908066977,-5.63639477702888,-16.5776316971438,-0.034355117952863,62.5670098584364
00:01:00.6505,69.6564247101772,-5.61499502289469,-16.5146912438079,-0.034301345868694,62.5512313243037
00:01:00.6696,69.6564743309836,-5.61127130134549,-16.5037391216044,-0.0342923245966862,62.5281107302351
00:01:00.6887,69.6565240075614,-5.62970571492545,-16.5579579850749,-0.034339305559526,62.5049791148251
00:01:00.7078,69.6565738606255,-5.65474353959524,-16.6315986458683,-0.0344030274996222,62.4818131897318
00:01:00.7269,69.6566238950146,-5.6733542929946,-16.6863361558665,-0.034450549131601,62.4586119947459
00:01:00.7460,69.6566740350821,-5.6795159895939,-16.7044587929232,-0.0344666099420832,62.4353901009806
00:01:00.7742,69.6567482790413,-5.67128751708103,-16.6802574031795,-0.0344464870796869,62.4009985397971
00:01:00.8025,69.6568223901613,-5.65624435908831,-16.636012820848,-0.0344090890822926,62.3666319430073
00:01:00.8308,69.6568963619081,-5.6471685588776,-16.6093192908165,-0.0343867875387475,62.3322915813457
00:01:00.8590,69.65697027998,-5.64751598338736,-16.6103411276099,-0.034388372150824,62.2979608916937
00:01:00.9032,69.6570858637238,-5.65426066980447,-16.6301784406014,-0.0344066195234524,62.244295689728
00:01:00.9474,69.6572015195274,-5.65728349280894,-16.6390690964969,-0.0344154729686009,62.1906147285716
00:01:00.9916,69.6573171664194,-5.65397722643991,-16.6293447836468,-0.0344082768950379,62.1369336455465
00:01:01.0000,69.6573391377809,-5.6527352660409,-16.6256919589438,-0.0344053505152548,62.1267333282692
00:01:01.0032,69.6573477042509,-5.65491342251647,-16.632098301519,-0.0344109815050743,62.122756550459
00:01:01.0065,69.6573562780969,-5.66210554334028,-16.6532515980596,-0.0344293677995142,62.1187783308181
00:01:01.0098,69.6573648670211,-5.67480460018502,-16.6906017652501,-0.0344617667161973,62.1147971744736
00:01:01.0130,69.6573734787079,-5.69236259896867,-16.7422429381431,-0.0345065335358137,62.1108115896402
00:01:01.0190,69.6573893654333,-5.73364125152265,-16.8636507397725,-0.0346117568541131,62.1034814402474
00:01:01.0297,69.657417785481,-5.82195060843693,-17.1233841424615,-0.0348369062617536,62.0904544921461
00:01:01.0403,69.6574466435876,-5.91484329671428,-17.3965979315126,-0.0350738763918148,62.0773423178787
00:01:01.0509,69.6574759204103,-5.99578199499948,-17.6346529264691,-0.0352805450896859,62.0641486239507
00:01:01.0615,69.6575055344005,-6.05394943039876,-17.8057336188199,-0.0354293030892025,62.0508892130718
00:01:01.0747,69.6575426631052,-6.08859951796146,-17.9076456410631,-0.0355183233758715,62.0343344475314
00:01:01.0880,69.6575798909315,-6.0854308067418,-17.8983259021818,-0.0355109419172796,62.0177600883078
00:01:01.1012,69.6576170252693,-6.05534802799352,-17.8098471411574,-0.035434897903001,62.001203598821
00:01:01.1144,69.6576539463843,-6.01270637296531,-17.6844305087215,-0.0353267746019149,61.984688287295
00:01:01.1276,69.657690617317,-5.97105792750678,-17.5619350809023,-0.0352211384404879,61.9682213648891
00:01:01.1408,69.6577270708066,-5.94009818719415,-17.4708770211593,-0.035142738038861,61.9517964780304
00:01:01.1578,69.6577736657561,-5.92242767457588,-17.4189049252232,-0.0350983982733764,61.9307549648598
00:01:01.1813,69.6578381293588,-5.93035396916178,-17.4422175563582,-0.0351197089934625,61.901633022335
00:01:01.2048,69.6579027543851,-5.95622958134961,-17.5183222980871,-0.0351869260196892,61.8724787100437
00:01:01.2282,69.6579676143173,-5.97833829353329,-17.5833479221567,-0.0352445896166723,61.8432776664645
00:01:01.2517,69.6580326203065,-5.98519860330066,-17.6035253038255,-0.035263307683567,61.8140471809714
00:01:01.2803,69.6581116333371,-5.97625548995123,-17.5772220292683,-0.0352418541196637,61.7785133168661
00:01:01.3088,69.6581905121812,-5.96176319257369,-17.5345976252167,-0.0352061738047218,61.7430042228874
00:01:01.3374,69.6582692575482,-5.95344970642537,-17.5101461953688,-0.035186299989638,61.7075197677869
00:01:01.3718,69.6583641400001,-5.95444053524689,-17.513060397785,-0.0351905724925805,61.6647485066866
00:01:01.4179,69.6584913014827,-5.96055880417611,-17.5310553064003,-0.0352086346706051,61.6074388838368
00:01:01.4640,69.6586185127981,-5.96168586384284,-17.534370187773,-0.0352139401429437,61.5501156161593
00:01:01.5000,69.6587177637926,-5.9581570126153,-17.5239912135744,-0.0352067743828765,61.5053842127315
00:01:01.5034,69.6587273458635,-5.96037141721523,-17.5305041682801,-0.0352126541192623,61.5010656816626
00:01:01.5069,69.6587369357498,-5.96765400200497,-17.5519235353087,-0.0352315701283038,61.4967455943419
00:01:01.5104,69.6587465417099,-5.9804248202088,-17.58948476532,-0.0352646064583938,61.4924223302594
00:01:01.5138,69.6587561718419,-5.99796071275587,-17.6410609198702,-0.0353099070849231,61.4880942998109
00:01:01.5206,69.6587749432484,-6.04123665767481,-17.7683431108083,-0.0354216332165153,61.4796824008537
00:01:01.5320,69.6588070474742,-6.12789945542569,-18.0232336924285,-0.0356453735237972,61.465382555087
00:01:01.5434,69.6588396022207,-6.21541433593788,-18.2806303998173,-0.0358714674452945,61.4509939450797
00:01:01.5548,69.6588725677116,-6.28713654597952,-18.4915780764104,-0.0360570328772857,61.4365243280793
00:01:01.5662,69.6589058396456,-6.33330547535121,-18.6273690451506,-0.0361768622601532,61.4219941534419
00:01:01.5810,69.6589495345339,-6.35244672713455,-18.6836668445134,-0.0362273560822617,61.4029628994469
00:01:01.5959,69.6589932379072,-6.33392189506895,-18.6291820443204,-0.0361807415618811,61.3839293810709
00:01:01.6108,69.6590367527777,-6.29396743689475,-18.5116689320434,-0.0360788193240867,61.3649323513299
00:01:01.6257,69.6590799917143,-6.25024686356283,-18.3830790104789,-0.0359671252776286,61.345989033452
00:01:01.6406,69.6591229717593,-6.21645322544715,-18.2836859571975,-0.0358809917846837,61.3270960990208
00:01:01.6555,69.6591657796138,-6.19944745644422,-18.2336689895418,-0.0358381494537092,61.3082365025097
00:01:01.6772,69.6592282114074,-6.20179767494708,-18.2405813969032,-0.0358457519575929,61.2807151680783
00:01:01.6990,69.6592907440086,-6.2223469623711,-18.3010204775621,-0.0359003961521876,61.2531727738938
00:01:01.7207,69.6593534673237,-6.24359757572679,-18.3635222815494,-0.0359569166408645,61.2255915728967
00:01:01.7424,69.6594163389549,-6.25403775544377,-18.3942286924817,-0.0359855391868653,61.1979798906203
00:01:01.7692,69.6594938738674,-6.25038830877817,-18.3834950258182,-0.0359781177133616,61.1639355629084
00:01:01.8015,69.6595870486254,-6.23603397275204,-18.3412763904472,-0.0359433888536423,61.1229919447214
00:01:01.8337,69.6596800620873,-6.22539366977757,-18.3099813816987,-0.0359182536760841,61.0820774254328
00:01:01.8660,69.65977299699,-6.22433976451348,-18.3068816603338,-0.0359179606292652,61.0411756551786
00:01:01.9156,69.6599161068566,-6.22937445112582,-18.3216895621348,-0.0359348250968699,60.9781955537344
00:01:01.9652,69.6600592575456,-6.23070637126445,-18.3256069743072,-0.0359421444178971,60.9152006485803
00:01:02.0000,69.6601593687958,-6.22753624557158,-18.3162830752105,-0.0359366299715778,60.8711377926866
00:01:02.0040,69.6601709197417,-6.23029920659434,-18.3244094311598,-0.0359441321127333,60.8660539121323
00:01:02.0080,69.660182481668,-6.23902013850404,-18.3500592308942,-0.0359671339312838,60.8609678077997
00:01:02.0120,69.660194065438,-6.25394379749539,-18.3939523455747,-0.0360062772861803,60.8558773236588
00:01:02.0160,69.6602056813652,-6.27401774686874,-18.4529933731434,-0.0360588298375102,60.8507804119044
00:01:02.0243,69.6602298553755,-6.32535128059086,-18.603974354679,-0.0361931078415963,60.8402066261005
00:01:02.0366,69.6602663528863,-6.41089552380486,-18.8555750700143,-0.0364168959035519,60.8243356390837
00:01:02.0490,69.6603033105322,-6.48975667591978,-19.0875196350582,-0.0366234488772146,60.8083727621969
00:01:02.0614,69.6603406481187,-6.54661691134984,-19.2547556216172,-0.0367728212484185,60.7923338691656
00:01:02.0738,69.6603782261715,-6.57468677864699,-19.3373140548441,-0.0368472408732832,60.7762466387197
00:01:02.0915,69.6604320360469,-6.57053380297574,-19.3250994205169,-0.0368382217999146,60.7532284735947
00:01:02.1092,69.6604856900499,-6.53293031972105,-19.214500940356,-0.0367419289132051,60.7302402057053
00:01:02.1269,69.6605390230944,-6.48667201327391,-19.0784470978644,-0.0366229850916922,60.7073147074628
00:01:02.1446,69.6605920396148,-6.45175745667205,-18.975757225506,-0.036533573682032,60.684451132528
00:01:02.1623,69.6606448601405,-6.43755249650533,-18.933977930898,-0.0364981799900577,60.661625514493
00:01:02.1858,69.6607152118255,-6.44559987100374,-18.9576466794228,-0.0365214605998786,60.6312161140416
00:01:02.2094,69.6607857059119,-6.46740385081792,-19.0217760318174,-0.0365807386182332,60.6007764219796
00:01:02.2330,69.6608563925282,-6.48485278708802,-19.0730964326118,-0.0366287024189824,60.5702964066441
00:01:02.2566,69.6609271883919,-6.48900903600227,-19.0853206941243,-0.0366419418211246,60.5397926439181
00:01:02.2886,69.6610232173219,-6.47900332162697,-19.0558921224323,-0.0366189714069857,60.4984028934571
00:01:02.3206,69.6611190960224,-6.46547707533725,-19.0161090451095,-0.0365867590964056,60.4570395232225
00:01:02.3526,69.6612148475047,-6.45939292763168,-18.9982144930344,-0.0365740339415167,60.415697938267
00:01:02.3931,69.6613360867729,-6.46158117340744,-19.0046505100219,-0.0365838852158269,60.3633389479138
00:01:02.4428,69.6614848979138,-6.46510109980237,-19.0150032347128,-0.0365982308195568,60.2990742534119
00:01:02.4926,69.661633702101,-6.46276104037181,-19.0081207069759,-0.0365972364626612,60.234801950384
00:01:02.5000,69.6616558275312,-6.46179352226738,-19.0052750654923,-0.0365954621211287,60.2252439260325
00:01:02.5048,69.6616702950385,-6.4655227045341,-19.0162432486297,-0.0366057787930988,60.2189949044097
00:01:02.5096,69.6616847799097,-6.47673446132021,-19.049219003883,-0.0366357889933663,60.2127423108104
00:01:02.5145,69.6616992979323,-6.49528304121341,-19.1037736506277,-0.0366851173117003,60.2064829748544
00:01:02.5193,69.6617138632897,-6.51948140632497,-19.1749453127205,-0.0367493319170093,60.2002140469174
00:01:02.5300,69.6617462628888,-6.58199547984999,-19.3588102348529,-0.0369151077493612,60.1863189405893
00:01:02.5436,69.6617879828104,-6.66285230943594,-19.5966244395175,-0.0371296660509805,60.1685275284422
00:01:02.5572,69.6618301472265,-6.72711289646373,-19.7856261660698,-0.0373006611675656,60.1506460096585
00:01:02.5708,69.6618726201463,-6.7630142439317,-19.891218364505,-0.0373970112466653,60.132701663699
00:01:02.5879,69.6619260658303,-6.76741586349112,-19.9041643043856,-0.0374107796534281,60.110153224603
00:01:02.6049,69.6619794306735,-6.73972789380529,-19.8227290994273,-0.0373398786711977,60.0876197660626
00:01:02.6220,69.6620325454255,-6.69969902284374,-19.704997126011,-0.0372363522233258,60.0651353678147
00:01:02.6391,69.6620853798659,-6.66525900551392,-19.6037029573939,-0.0371475132903019,60.0427061445394
00:01:02.6562,69.6621380114432,-6.64676528781099,-19.5493096700323,-0.0371007338639812,60.0203165280209
00:01:02.6784,69.6622064723713,-6.64697254805284,-19.5499192589789,-0.0371039615132137,59.9911718641032
00:01:02.7006,69.6622750047055,-6.66318234659418,-19.5975951370417,-0.037149513768352,59.9620106789685
00:01:02.7229,69.662343692007,-6.68044497225183,-19.6483675654466,-0.037197910652357,59.9328160951207
00:01:02.7451,69.6624125004806,-6.6886733164862,-19.6725685779006,-0.037222456195749,59.9035948976488
00:01:02.7744,69.6625031390849,-6.68443157331246,-19.6600928626837,-0.0372148968983234,59.8651040933613
00:01:02.8105,69.6626146447741,-6.67077491040533,-19.6199262070745,-0.0371832400572972,59.8177162866045
00:01:02.8466,69.6627259888574,-6.66180726907103,-19.5935507913854,-0.0371639922361096,59.7703553875049
00:01:02.8826,69.662837262916,-6.66158750387807,-19.5929044231708,-0.0371679609214947,59.7230028604299
00:01:02.9415,69.6630187705958,-6.66436565596288,-19.6010754587144,-0.0371828375164021,59.6457548441132
00:01:03.0000,69.6631991761112,-6.66205350400665,-19.5942750117843,-0.0371842202309442,59.5689545637249
00:01:03.0051,69.6632151815474,-6.66596043332351,-19.6057659803633,-0.0371952938956386,59.5621411302633
00:01:03.0103,69.6632312058774,-6.67717008798433,-19.6387355528951,-0.0372258166031365,59.5553237353779
00:01:03.0155,69.6632472653666,-6.69539142081026,-19.6923277082655,-0.0372750220641889,59.5484990739385
00:01:03.0218,69.6632666555457,-6.72387075805299,-19.7760904648617,-0.0373517086886859,59.5402737791766
00:01:03.0345,69.6633064664677,-6.78957128920543,-19.9693273211924,-0.0375285019651347,59.5234472612114
00:01:03.0472,69.6633466488579,-6.85278317484161,-20.1552446318871,-0.0376988030249841,59.5065444284673
00:01:03.0599,69.6633871477322,-6.89983583604874,-20.2936348119081,-0.0378261382387496,59.4895764093771
00:01:03.0752,69.6634360834056,-6.92635379636711,-20.3716288128444,-0.0378991630409219,59.4691264674284
00:01:03.0963,69.6635036163785,-6.91745185193329,-20.3454466233332,-0.0378785670996253,59.4409175813111
00:01:03.1174,69.6635709422948,-6.87916099640861,-20.2328264600253,-0.0377794623895864,59.4127485339295
00:01:03.1385,69.6636379201928,-6.83988949784547,-20.1173220524867,-0.0376776510522404,59.3846480726285
00:01:03.1596,69.6637046189942,-6.81841585258066,-20.054164272296,-0.0376233241931214,59.35660219727
00:01:03.1807,69.6637712129672,-6.81840185010647,-20.0541230885484,-0.0376263400262884,59.3285754086043
00:01:03.2071,69.6638547806387,-6.83459824000822,-20.1017595294359,-0.0376735256572662,59.2934216674612
00:01:03.2335,69.6639385212814,-6.85081141888056,-20.1494453496487,-0.0377208328278157,59.2582289858739
00:01:03.2600,69.664022374401,-6.85537082790857,-20.1628553762017,-0.0377369899162288,59.2230096721447
00:01:03.2934,69.6641283783846,-6.84678257963177,-20.1375958224464,-0.037718978612924,59.1784740717432
00:01:03.3268,69.6642342440766,-6.83465888937373,-20.1019379099227,-0.0376914705112485,59.1339608551938
00:01:03.3603,69.6643399870669,-6.82872503299641,-20.0844853911659,-0.0376805613265745,59.0894668301433
00:01:03.4051,69.6644818968149,-6.82951866555879,-20.0868196045847,-0.0376894699368411,59.0297349471424
00:01:03.4617,69.6646608647547,-6.83060747000358,-20.0900219705988,-0.0377010222572131,58.9543891712216
00:01:03.5000,69.6647816713949,-6.82804974372396,-20.0824992462469,-0.037700000971655,58.9035145080901
00:01:03.5059,69.6648004498331,-6.8323578329165,-20.0951700968132,-0.0377125243323519,58.8956068499257
00:01:03.5118,69.664819251874,-6.84462187903674,-20.1312408206963,-0.0377464942720958,58.8876941470221
00:01:03.5178,69.6648380972081,-6.86411657487855,-20.1885781614075,-0.0377999670825487,58.8797723491775
00:01:03.5250,69.6648612927155,-6.89428299967971,-20.2773029402344,-0.0378824463608719,58.870039574677
00:01:03.5387,69.6649050442801,-6.95461764156064,-20.454757769296,-0.0380473731086855,58.8517418273043
00:01:03.5523,69.6649491450438,-7.00767777241418,-20.6108169776888,-0.0381928110647915,58.8333711432736
00:01:03.5660,69.6649935143882,-7.04193977874742,-20.7115875845512,-0.0382876189777129,58.81494406479
00:01:03.5835,69.6650505176288,-7.05373946639426,-20.7462925482184,-0.0383224975733635,58.7913049663227
00:01:03.6009,69.6651075089004,-7.03736303903777,-20.6981265854052,-0.0382812743420965,58.7676664847206
00:01:03.6184,69.6651643267391,-7.00747161795115,-20.6102106410328,-0.0382034882207325,58.7440619012524
00:01:03.6359,69.66522092091,-6.97901784488098,-20.5265230731794,-0.0381295311412604,58.7205015963122
00:01:03.6534,69.6652773366419,-6.96172733254423,-20.4756686251301,-0.0380857151899246,58.6969762687378
00:01:03.6770,69.6653534257477,-6.95867974897484,-20.4667051440437,-0.038081442187755,58.6652228162614
00:01:03.7059,69.6654468311532,-6.97203212044946,-20.5059768248513,-0.0381224981385083,58.6262516587575
00:01:03.7349,69.6655403897144,-6.98570792143546,-20.5461997689278,-0.0381645086788962,58.5872438063102
00:01:03.7639,69.665634040787,-6.98822257087839,-20.5535957967012,-0.0381763251178027,58.548211744559
00:01:03.8009,69.6657537960043,-6.97880277716434,-20.5258905210716,-0.0381571845038453,58.4982797668591
00:01:03.8380,69.6658734019614,-6.96791457043451,-20.4938663836309,-0.0381340439301519,58.448370304557
00:01:03.8750,69.6659928939095,-6.96365929918664,-20.4813508799607,-0.0381289233473712,58.3984760425211
00:01:03.9282,69.6661644067334,-6.96416397460752,-20.4828352194339,-0.0381396094633013,58.3268358397439
00:01:03.9814,69.6663358874254,-6.9631562328763,-20.4798712731656,-0.0381462538530444,58.2551847339624
00:01:04.0000,69.6663957186455,-6.96156951159559,-20.4752044458694,-0.0381452208155453,58.2301783895094
00:01:04.0080,69.6664215744736,-6.96827602567007,-20.4949294872649,-0.0381649410247715,58.2193740922916
00:01:04.0160,69.6664474767039,-6.98586471721597,-20.5466609329882,-0.0382143640686227,58.2085597324807
00:01:04.0240,69.6664734586441,-7.01187338645572,-20.6231570189874,-0.038286792060384,58.1977283714708
00:01:04.0320,69.6664995427706,-7.04194404808549,-20.7116001414279,-0.0383703462063279,58.186875320959
00:01:04.0462,69.6665460387279,-7.09181879874998,-20.8582905845588,-0.0385091956529399,58.1675821936494
00:01:04.0636,69.6666031743716,-7.13385692051539,-20.9819321191629,-0.0386273622927974,58.1439458517006
00:01:04.0809,69.6666605295692,-7.1480881101822,-21.0237885593594,-0.0386696261127981,58.1202617064155
00:01:04.1043,69.6667378490161,-7.13232625976182,-20.9774301757701,-0.0386310703398134,58.0883264860644
00:01:04.1277,69.6668149307522,-7.09937187485682,-20.8805055142848,-0.0385454231067618,58.0564371379926
00:01:04.1512,69.6668917188451,-7.07298981417448,-20.8029112181602,-0.0384776844794039,58.0246053749617
00:01:04.1746,69.6669683286403,-7.06449113048576,-20.777915089664,-0.0384588725014955,57.9928071458522
